City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Namatanai,PG,2021-04-02 17:54:35,-3.6667,152.4333,80.37,78,99,5.79
295,Grenville,GD,2021-04-02 17:57:56,12.1167,-61.6167,82.4,69,20,21.85
296,Kytmanovo,RU,2021-04-02 17:57:56,53.4593,85.4479,27.95,86,100,11.25
297,Namibe,AO,2021-04-02 17:54:29,-15.1961,12.1522,78.06,78,50,14.27
298,Iqaluit,CA,2021-04-02 17:53:14,63.7506,-68.5145,-9.0,64,20,2.3
299,Weligama,LK,2021-04-02 17:57:25,5.9667,80.4167,80.31,86,33,9.75
300,Yar-Sale,RU,2021-04-02 17:56:02,66.8333,70.8333,28.74,98,100,5.59
301,Singarayakonda,IN,2021-04-02 17:57:57,15.25,80.0333,82.98,75,48,13.85
302,Rocha,UY,2021-04-02 17:57:57,-34.4833,-54.3333,71.49,62,30,10.18
303,Deputatskiy,RU,2021-04-02 17:53:13,69.3,139.9,-13.72,99,100,0.4
304,Mackay,AU,2021-04-02 17:57:58,-21.15,149.2,69.8,88,75,12.66
305,Provideniya,RU,2021-04-02 17:50:27,64.3833,-173.3,10.4,93,100,16.17
306,Esna,EG,2021-04-02 17:54:16,25.2934,32.554,71.6,26,0,9.22
307,Borskoye,RU,2021-04-02 17:57:58,53.0333,51.7167,33.28,93,34,12.93
308,Mizdah,LY,2021-04-02 17:57:58,31.4451,12.9801,71.33,18,0,4.34
309,Biak,ID,2021-04-02 17:57:59,-0.9131,122.8766,77.77,78,100,3.06
310,Westport,US,2021-04-02 17:55:10,41.1415,-73.3579,35.01,37,90,12.66
311,Asau,RO,2021-04-02 17:53:57,46.4333,26.4,43.0,63,99,4.65
312,Upernavik,GL,2021-04-02 17:53:46,72.7868,-56.1549,-9.54,87,100,14.18
313,Svetlaya,RU,2021-04-02 17:57:59,46.5389,138.3297,37.09,83,100,11.36
314,Daru,PG,2021-04-02 17:58:00,-9.0763,143.2092,75.33,93,99,8.52
315,Bandundu,CD,2021-04-02 17:58:00,-3.3167,17.3667,76.35,82,98,2.48
316,Nizhneangarsk,RU,2021-04-02 17:58:00,55.7833,109.55,17.69,94,95,2.53
317,Oranjemund,NA,2021-04-02 17:58:01,-28.55,16.4333,61.38,84,42,16.22
318,Shingu,JP,2021-04-02 17:58:01,33.7333,135.9833,58.62,88,30,9.95
319,Ngaoundere,CM,2021-04-02 17:58:01,7.3167,13.5833,78.01,17,34,6.35
320,Singaraja,ID,2021-04-02 17:58:01,-8.112,115.0882,79.34,80,87,3.76
321,Nambucca Heads,AU,2021-04-02 17:58:02,-30.65,153.0,64.4,94,90,2.3
322,Omsukchan,RU,2021-04-02 17:58:02,62.5333,155.8,-12.95,99,84,5.77
323,Vieksniai,LT,2021-04-02 17:58:02,56.2333,22.5167,39.2,70,0,9.22
324,Luau,AO,2021-04-02 17:58:03,-10.7073,22.2247,66.99,93,80,3.85
325,Laguna,US,2021-04-02 17:53:18,38.421,-121.4238,71.01,32,40,3.44
326,Doha,QA,2021-04-02 17:58:03,25.2867,51.5333,86.0,65,0,3.44
327,Taltal,CL,2021-04-02 17:58:04,-25.4,-70.4833,69.13,69,9,7.61
328,Horana,LK,2021-04-02 17:58:04,6.7166,80.0619,84.2,79,20,6.91
329,Texarkana,US,2021-04-02 17:55:24,33.4251,-94.0477,55.99,33,1,8.05
330,Mercedes,AR,2021-04-02 17:58:04,-34.6515,-59.4307,75.99,55,45,13.0
331,Ligayan,PH,2021-04-02 17:58:05,4.6533,119.4706,78.96,88,100,16.55
332,Pochutla,MX,2021-04-02 17:55:04,15.7432,-96.4661,93.0,52,1,11.5
333,Mayumba,GA,2021-04-02 17:58:06,-3.432,10.6554,81.16,81,58,6.26
334,Itoman,JP,2021-04-02 17:58:06,26.1247,127.6694,71.6,94,20,4.61
335,Ostrovnoy,RU,2021-04-02 17:58:06,68.0531,39.5131,21.09,95,97,2.59
336,Port Hardy,CA,2021-04-02 17:51:11,50.6996,-127.4199,42.8,75,90,2.3
337,Union De San Antonio,MX,2021-04-02 17:58:06,21.1,-101.9667,80.01,37,1,6.91
338,Moanda,GA,2021-04-02 17:58:07,-1.5575,13.2178,74.95,87,63,0.27
339,Flinders,AU,2021-04-02 17:54:20,-34.5833,150.8552,60.01,86,1,1.01
340,Katsuura,JP,2021-04-02 17:54:16,35.1333,140.3,59.0,77,75,9.22
341,Urumqi,CN,2021-04-02 17:54:51,43.801,87.6005,46.4,34,0,6.71
342,Saint-Pierre,RE,2021-04-02 17:55:59,-21.3393,55.4781,77.0,83,75,16.11
343,Pacific Grove,US,2021-04-02 17:51:15,36.6177,-121.9166,57.2,71,40,12.66
344,Lavrentiya,RU,2021-04-02 17:53:14,65.5833,-171.0,8.02,94,100,15.3
345,Poum,NC,2021-04-02 17:54:14,-20.2333,164.0167,77.09,89,100,12.08
346,Shimoda,JP,2021-04-02 17:54:25,34.6667,138.95,52.0,85,44,12.01
347,Boden,SE,2021-04-02 17:58:08,65.8252,21.6886,37.4,56,0,11.5
348,Ozernovskiy,RU,2021-04-02 17:54:22,51.5,156.5167,28.8,81,88,13.8
349,Pundaguitan,PH,2021-04-02 17:58:08,6.3711,126.1689,81.41,77,90,11.34
350,Janauba,BR,2021-04-02 17:58:09,-15.8025,-43.3089,91.0,38,78,3.29
351,Yunyang,CN,2021-04-02 17:58:09,33.4474,112.7142,48.36,92,100,4.54
352,Aasiaat,GL,2021-04-02 17:58:09,68.7098,-52.8699,5.47,67,40,19.66
353,Udachnyy,RU,2021-04-02 17:58:10,66.4167,112.4,-27.76,100,98,4.41
354,Homer,US,2021-04-02 17:54:12,59.6425,-151.5483,23.0,74,1,4.61
355,Vila Franca Do Campo,PT,2021-04-02 17:52:35,37.7167,-25.4333,62.6,88,40,16.11
356,Padang,ID,2021-04-02 17:55:19,-0.9492,100.3543,78.8,73,20,3.44
357,Severo-Yeniseyskiy,RU,2021-04-02 17:55:03,60.3725,93.0408,24.21,94,100,10.56
358,Kefar Shemaryahu,IL,2021-04-02 17:58:10,32.1856,34.8219,57.99,67,40,6.91
359,Yako,BF,2021-04-02 17:58:11,12.9667,-2.2667,95.18,5,11,10.07
360,Varkaus,FI,2021-04-02 17:58:11,62.3153,27.873,34.0,93,90,3.44
361,Puerto Quijarro,BO,2021-04-02 17:54:32,-17.7833,-57.7667,96.08,34,91,2.84
362,Bardiyah,LY,2021-04-02 17:58:11,31.7561,25.0865,59.77,69,0,8.46
363,Misratah,LY,2021-04-02 17:58:12,32.3754,15.0925,65.84,62,2,13.56
364,Imbituba,BR,2021-04-02 17:58:12,-28.24,-48.6703,78.8,57,40,12.66
365,Siquirres,CR,2021-04-02 17:58:12,10.0975,-83.5066,84.2,65,75,4.61
366,Nanortalik,GL,2021-04-02 17:53:21,60.1432,-45.2371,35.87,99,100,2.06
367,Luce,FR,2021-04-02 17:58:13,48.4369,1.4636,52.0,57,0,8.01
368,Burnie,AU,2021-04-02 17:56:08,-41.0667,145.9167,56.68,90,7,5.79
369,Changji,CN,2021-04-02 17:58:13,44.0167,87.3167,46.4,34,0,6.71
370,Filadelfia,US,2021-04-02 17:55:49,39.9523,-75.1638,39.99,35,75,19.57
371,Ilulissat,GL,2021-04-02 17:53:32,69.2167,-51.1,10.4,56,20,6.91
372,Vilyuysk,RU,2021-04-02 17:58:14,63.7553,121.6247,-4.4,94,100,9.24
373,Aitape,PG,2021-04-02 17:56:01,-3.1374,142.3475,77.54,85,100,3.91
374,Tanete,ID,2021-04-02 17:58:14,-3.9443,119.7848,74.86,86,99,3.67
375,Port Macquarie,AU,2021-04-02 17:52:23,-31.4333,152.9167,62.01,99,93,1.01
376,Kiunga,PG,2021-04-02 17:58:15,-6.1219,141.2906,72.95,98,100,2.3
377,Mesyagutovo,RU,2021-04-02 17:58:15,55.5303,58.2528,35.49,72,100,13.96
378,Bambous Virieux,MU,2021-04-02 17:54:21,-20.3428,57.7575,78.8,94,40,5.75
379,Victor Harbor,AU,2021-04-02 17:58:16,-35.5667,138.6167,72.0,38,0,6.06
380,Sicamous,CA,2021-04-02 17:58:16,50.8331,-118.9856,46.0,61,100,2.3
381,Atambua,ID,2021-04-02 17:58:16,-9.1061,124.8925,73.67,93,100,8.95
382,Veselynove,UA,2021-04-02 17:58:16,47.3567,31.2349,49.03,86,100,19.26
383,Candolim,IN,2021-04-02 17:58:17,15.5181,73.7626,82.4,69,40,5.75
384,Saint-Joseph,RE,2021-04-02 17:54:19,-21.3667,55.6167,77.0,83,75,16.11
385,Ahipara,NZ,2021-04-02 17:53:20,-35.1667,173.1667,63.75,82,55,11.25
386,Fare,PF,2021-04-02 17:58:17,-16.7,-151.0167,81.45,71,0,2.89
387,Tabou,CI,2021-04-02 17:58:17,4.423,-7.3528,81.57,80,62,6.51
388,Coihaique,CL,2021-04-02 17:55:19,-45.5752,-72.0662,60.8,67,75,11.5
389,La Ronge,CA,2021-04-02 17:54:18,55.1001,-105.2842,39.2,48,40,18.41
390,Vanavara,RU,2021-04-02 17:58:18,60.34,102.2797,27.07,94,100,10.42
391,Quesnel,CA,2021-04-02 17:58:18,52.9999,-122.5029,37.4,56,90,6.91
392,Alta Floresta,BR,2021-04-02 17:58:18,-9.8756,-56.0861,89.6,62,40,5.75
393,Road Town,VG,2021-04-02 17:56:11,18.4167,-64.6167,82.4,57,20,18.41
394,Mineiros,BR,2021-04-02 17:58:19,-17.5694,-52.5511,87.15,42,62,1.99
395,Neyshabur,IR,2021-04-02 17:58:19,36.2133,58.7958,67.95,26,96,1.59
396,Druskininkai,LT,2021-04-02 17:58:19,54.0167,23.9667,40.68,72,98,5.84
397,Abha,SA,2021-04-02 17:58:20,18.2164,42.5053,68.0,63,0,4.61
398,Pudozh,RU,2021-04-02 17:58:20,61.8099,36.5345,26.44,97,100,1.05
399,Gitarama,RW,2021-04-02 17:58:20,-2.0744,29.7567,69.8,68,75,3.44
400,Tual,ID,2021-04-02 17:58:21,-5.6667,132.75,83.05,74,95,6.53
401,Alyangula,AU,2021-04-02 17:58:21,-13.8483,136.4192,78.42,67,100,9.71
402,Karpogory,RU,2021-04-02 17:58:21,64.0019,44.4451,26.31,97,66,0.49
403,Mareeba,AU,2021-04-02 17:55:11,-17.0,145.4333,75.2,83,40,11.5
404,Itarema,BR,2021-04-02 17:58:22,-2.9248,-39.9167,85.64,62,17,12.86
405,Kununurra,AU,2021-04-02 17:49:53,-15.7667,128.7333,73.4,94,94,2.44
406,Whitianga,NZ,2021-04-02 17:58:22,-36.8333,175.7,57.0,95,65,15.03
407,Fairbanks,US,2021-04-02 17:52:41,64.8378,-147.7164,1.99,85,90,5.75
408,San Cristobal,VE,2021-04-02 17:54:23,7.7669,-72.225,82.4,57,75,17.27
409,Shymkent,KZ,2021-04-02 17:58:23,42.3,69.6,41.0,60,0,8.95
410,Sanford,US,2021-04-02 17:58:23,28.8006,-81.2731,63.0,39,1,19.57
411,Nong Han,TH,2021-04-02 17:58:23,17.3608,103.1053,82.99,77,99,3.49
412,Nador,MA,2021-04-02 17:58:24,35.174,-2.9287,66.2,55,0,12.66
413,Christchurch,NZ,2021-04-02 17:57:58,-43.5333,172.6333,46.99,100,35,5.75
414,Atherton,GB,2021-04-02 17:58:24,53.5237,-2.4935,51.01,62,18,3.0
415,Japura,ID,2021-04-02 17:58:25,-0.3167,102.35,76.23,87,98,3.02
416,Shenjiamen,CN,2021-04-02 17:58:25,29.9576,122.298,59.05,95,88,9.95
417,Lensk,RU,2021-04-02 17:55:03,60.7253,114.9278,-3.75,99,97,1.5
418,Yulara,AU,2021-04-02 17:54:34,-25.2406,130.9889,66.2,45,0,8.05
419,Halifax,CA,2021-04-02 17:53:33,44.6453,-63.5724,41.0,93,100,6.91
420,Talcahuano,CL,2021-04-02 17:58:26,-36.7167,-73.1167,62.6,67,0,12.66
421,Faro,PT,2021-04-02 17:58:26,37.0194,-7.9322,64.4,72,0,18.41
422,Ojinaga,MX,2021-04-02 17:58:26,29.5667,-104.4167,73.0,24,1,5.82
423,Tobermory,CA,2021-04-02 17:58:27,45.2501,-81.6665,30.2,37,0,7.56
424,Pailon,BO,2021-04-02 17:58:27,-17.65,-62.75,80.6,57,75,11.5
425,Sao Gabriel Da Cachoeira,BR,2021-04-02 17:58:28,-0.1303,-67.0892,87.8,70,40,5.75
426,Cockburn Town,TC,2021-04-02 17:51:27,21.4612,-71.1419,80.6,65,20,17.27
427,Hambantota,LK,2021-04-02 17:54:46,6.1241,81.1185,80.58,85,33,17.0
428,Mpulungu,ZM,2021-04-02 17:58:28,-8.7623,31.1141,72.79,81,15,6.55
429,Grindavik,IS,2021-04-02 17:53:27,63.8424,-22.4338,41.0,81,90,16.11
430,Lulea,SE,2021-04-02 17:58:28,65.5842,22.1547,37.4,56,0,11.5
431,Laurinburg,US,2021-04-02 17:58:29,34.7741,-79.4628,52.0,27,1,10.36
432,Port Augusta,AU,2021-04-02 17:58:29,-32.5,137.7667,66.0,48,0,4.61
433,Bonthe,SL,2021-04-02 17:58:29,7.5264,-12.505,82.96,73,62,12.46
434,Pskov,RU,2021-04-02 17:58:30,57.8136,28.3496,35.6,87,40,4.47
435,Goya,AR,2021-04-02 17:58:30,-29.14,-59.2626,81.46,32,0,5.99
436,Bud,US,2021-04-02 17:58:30,39.447,-86.1758,46.0,36,1,3.44
437,Bubaque,GW,2021-04-02 17:50:44,11.2833,-15.8333,75.92,74,3,12.59
438,Luanda,AO,2021-04-02 17:54:32,-8.8368,13.2343,86.0,70,40,10.36
439,Howard Springs,AU,2021-04-02 17:58:31,-12.497,131.047,77.0,88,90,12.66
440,Kassala,SD,2021-04-02 17:58:31,15.451,36.4,88.75,28,5,14.81
441,Puerto Del Rosario,ES,2021-04-02 17:55:41,28.5004,-13.8627,68.0,73,20,12.66
442,Murud,IN,2021-04-02 17:58:32,18.3258,72.965,78.13,70,69,3.87
443,Port Hedland,AU,2021-04-02 17:58:32,-20.3167,118.5667,73.4,56,2,8.05
444,Los Alamos,US,2021-04-02 17:54:58,35.8881,-106.307,64.99,18,1,4.61
445,Petauke,ZM,2021-04-02 17:55:07,-14.2426,31.3253,63.55,84,19,6.08
446,Gat,IL,2021-04-02 17:55:27,31.61,34.7642,57.99,100,16,8.61
447,Mehamn,NO,2021-04-02 17:54:57,71.0357,27.8492,27.3,90,96,3.69
448,Mbanza-Ngungu,CD,2021-04-02 17:58:33,-5.25,14.8667,71.35,89,90,1.5
449,Dong Hoi,VN,2021-04-02 17:58:33,17.4833,106.6,76.57,91,100,4.03
450,Yerbogachen,RU,2021-04-02 17:58:34,61.2767,108.0108,9.36,95,100,6.91
451,Grasse,FR,2021-04-02 17:58:34,43.6667,6.9167,59.0,82,0,3.44
452,Porto Novo,BJ,2021-04-02 17:58:34,6.4965,2.6036,86.0,74,40,9.22
453,Pulandian,CN,2021-04-02 17:58:35,39.3953,121.9669,48.99,93,75,4.47
454,Arona,ES,2021-04-02 17:58:35,28.0996,-16.681,71.01,64,20,24.16
455,Verkhnevilyuysk,RU,2021-04-02 17:58:35,63.4453,120.3167,-7.76,96,86,7.47
456,Oudtshoorn,ZA,2021-04-02 17:58:36,-33.5907,22.2014,60.8,77,75,3.44
457,Anloga,GH,2021-04-02 17:58:36,5.7947,0.8973,86.0,79,20,9.22
458,Mairi,BR,2021-04-02 17:58:36,-11.7114,-40.1489,95.34,26,66,6.71
459,Hammerfest,NO,2021-04-02 17:56:15,70.6634,23.6821,35.6,87,75,8.05
460,Coxim,BR,2021-04-02 17:58:05,-18.5067,-54.76,93.13,34,93,1.14
461,Sao Felix Do Xingu,BR,2021-04-02 17:55:59,-6.6447,-51.995,82.13,75,99,3.78
462,Belle Glade,US,2021-04-02 17:58:37,26.6845,-80.6676,75.0,52,0,5.99
463,Suna,RU,2021-04-02 17:58:37,57.8338,50.0588,33.37,99,100,5.95
464,Hua Hin,TH,2021-04-02 17:58:38,12.5707,99.9588,82.0,95,100,7.87
465,Brotas,BR,2021-04-02 17:58:38,-22.2842,-48.1267,78.89,46,99,6.38
466,Sivaki,RU,2021-04-02 17:58:38,52.6333,126.75,19.27,66,100,24.63
467,Rakvere,EE,2021-04-02 17:58:39,59.3464,26.3558,34.7,90,97,5.12
468,Makakilo City,US,2021-04-02 17:53:02,21.3469,-158.0858,71.6,77,1,3.44
469,Bogorodskoye,RU,2021-04-02 17:58:39,56.55,37.8833,29.89,90,33,2.21
470,Progreso,MX,2021-04-02 17:58:40,21.2833,-89.6667,80.01,53,75,6.91
471,Mukdahan,TH,2021-04-02 17:58:40,16.5833,104.5,79.66,72,43,1.52
472,Yarada,IN,2021-04-02 17:58:40,17.65,83.2667,84.2,94,40,5.75
473,Pacifica,US,2021-04-02 17:58:41,37.6138,-122.4869,59.0,67,20,17.27
474,Castries,LC,2021-04-02 17:56:27,13.9957,-61.0061,84.2,54,20,14.97
475,Sitka,US,2021-04-02 17:54:05,57.0531,-135.33,33.8,93,90,3.44
476,Khanpur,PK,2021-04-02 17:58:41,28.6453,70.6567,83.66,8,0,9.01
477,Takoradi,GH,2021-04-02 17:58:41,4.8845,-1.7554,82.17,79,56,10.27
478,Nova Olimpia,BR,2021-04-02 17:58:42,-14.7972,-57.2881,90.86,50,34,2.84
479,Grand-Bourg,GP,2021-04-02 17:58:42,15.8835,-61.3148,82.4,69,75,11.5
480,Artyom,AZ,2021-04-02 17:58:43,40.4723,50.333,48.2,76,0,4.61
481,Litovko,RU,2021-04-02 17:58:43,49.2361,135.1742,45.27,65,100,16.87
482,Toucheng,TW,2021-04-02 17:58:43,24.8592,121.8233,77.0,94,75,4.61
483,Hovd,MN,2021-04-02 17:58:44,48.0056,91.6419,28.71,35,16,2.8
484,Arlit,NE,2021-04-02 17:56:06,18.7369,7.3853,83.52,7,1,9.24
485,Havelock,US,2021-04-02 17:55:47,34.8791,-76.9013,46.0,39,1,23.02
486,Chicama,PE,2021-04-02 17:58:44,-7.8447,-79.1469,69.8,83,40,10.36
487,Belmont,US,2021-04-02 17:58:45,37.5202,-122.2758,64.99,67,1,4.72
488,Isangel,VU,2021-04-02 17:58:45,-19.55,169.2667,78.46,87,97,5.26
489,Zabol,AF,2021-04-02 17:58:45,32.25,67.25,57.2,29,2,9.73
490,Manama,BH,2021-04-02 17:58:46,26.2154,50.5832,82.4,34,0,9.22
491,Nizhniy Ingash,RU,2021-04-02 17:58:46,56.2,96.53,33.3,68,99,13.91
492,Barra Do Garcas,BR,2021-04-02 17:58:46,-15.89,-52.2567,95.0,46,40,6.91
493,Medea,DZ,2021-04-02 17:53:54,36.2642,2.7539,66.2,68,20,14.97
494,Belmonte,BR,2021-04-02 17:58:47,-15.8631,-38.8828,87.8,70,20,12.66
495,Barzas,RU,2021-04-02 17:58:47,55.7167,86.3167,28.4,93,75,13.42
496,Wad Madani,SD,2021-04-02 17:58:47,14.4012,33.5199,92.89,10,1,16.69
497,Ishigaki,JP,2021-04-02 17:58:48,24.3448,124.1572,76.69,88,0,4.43
498,Hami,CN,2021-04-02 17:58:48,42.8,93.45,50.54,16,3,11.34
499,Broome,US,2021-04-02 17:56:08,42.2506,-75.833,33.01,46,40,14.97
500,Pozoblanco,ES,2021-04-02 17:58:48,38.3791,-4.8483,68.0,49,0,9.22
501,Gimli,CA,2021-04-02 17:58:49,50.6336,-96.9907,46.4,42,100,20.71
502,Portland,US,2021-04-02 17:53:06,45.5234,-122.6762,53.01,63,72,1.99
503,Taloqan,AF,2021-04-02 17:58:49,36.7361,69.5345,52.84,38,11,3.31
504,Qasigiannguit,GL,2021-04-02 17:53:35,68.8193,-51.1922,10.4,56,20,6.91
505,Maceio,BR,2021-04-02 17:49:55,-9.6658,-35.7353,86.0,66,40,13.8
506,Manado,ID,2021-04-02 17:54:29,1.487,124.8455,77.0,94,40,3.04
507,Fremont,US,2021-04-02 17:57:00,37.5483,-121.9886,69.01,72,20,8.05
508,Kotra,IN,2021-04-02 17:58:50,25.8167,79.3167,83.5,6,0,5.46
509,Kirakira,SB,2021-04-02 17:58:50,-10.4544,161.9205,79.21,82,100,2.39
510,Kinna,SE,2021-04-02 17:58:51,57.5073,12.6946,45.0,49,20,12.66
511,Chumikan,RU,2021-04-02 17:58:51,54.7183,135.315,29.12,97,100,21.5
512,Zavitinsk,RU,2021-04-02 17:58:51,50.1167,129.45,30.99,62,82,18.95
513,Okhotsk,RU,2021-04-02 17:55:45,59.3833,143.3,7.93,92,70,5.28
514,Kieta,PG,2021-04-02 17:55:30,-6.2167,155.6333,79.41,81,100,0.65
515,Wahiawa,US,2021-04-02 17:58:52,21.5028,-158.0236,73.99,88,1,3.44
516,Ngerengere,TZ,2021-04-02 17:58:52,-6.75,38.1167,78.8,65,75,9.22
517,San Isidro,PE,2021-04-02 17:58:52,-12.1167,-77.05,77.0,73,0,8.05
518,Opelousas,US,2021-04-02 17:58:53,30.5335,-92.0815,59.0,31,1,5.75
519,Rio Tuba,PH,2021-04-02 17:58:53,8.5061,117.4317,77.04,86,99,5.99
520,Daoukro,CI,2021-04-02 17:58:53,7.0591,-3.9631,89.71,40,99,4.27
521,Matamoros,MX,2021-04-02 17:58:54,25.5333,-103.25,77.0,41,75,5.75
522,Ascheberg,DE,2021-04-02 17:58:54,51.7833,7.6167,46.0,73,20,5.99
523,Tarakan,ID,2021-04-02 17:58:54,3.3,117.6333,80.4,79,100,6.15
524,Nelson Bay,AU,2021-04-02 17:58:55,-32.7167,152.15,59.0,100,9,4.61
525,Anaconda,US,2021-04-02 17:58:55,46.1285,-112.9423,48.2,29,1,8.77
526,Villa Carlos Paz,AR,2021-04-02 17:58:55,-31.4241,-64.4978,77.0,63,56,15.01
527,Thinadhoo,MV,2021-04-02 17:54:54,0.5333,72.9333,83.1,78,36,18.3
528,Bayanday,RU,2021-04-02 17:58:56,53.0661,105.5139,15.62,93,9,0.94
529,Namtsy,RU,2021-04-02 17:58:56,62.7161,129.6658,-2.2,55,0,4.47
530,Grants,US,2021-04-02 17:58:57,35.1473,-107.8514,62.6,17,1,8.05
531,Kigoma,TZ,2021-04-02 17:58:57,-4.8769,29.6267,73.4,83,20,3.56
532,Nago,JP,2021-04-02 17:58:57,26.5881,127.9761,71.6,88,40,4.18
533,Yamada,JP,2021-04-02 17:58:57,39.4667,141.95,44.98,88,100,8.66
534,Yumen,CN,2021-04-02 17:56:05,40.2833,97.2,43.18,20,100,19.82
535,Geraldton,AU,2021-04-02 17:54:14,-28.7667,114.6,73.4,88,90,9.22
536,Envira,BR,2021-04-02 17:58:59,-7.3,-70.2167,81.48,83,45,3.06
537,Taoudenni,ML,2021-04-02 17:53:48,22.6783,-3.9836,98.85,6,7,6.62
538,Nizhnyaya Tavda,RU,2021-04-02 17:58:59,57.6731,66.1725,36.21,96,100,9.42
539,Dwarka,IN,2021-04-02 17:53:33,22.2394,68.9678,80.31,71,21,9.8
540,Meulaboh,ID,2021-04-02 17:59:00,4.1363,96.1285,76.1,86,100,6.53
541,Nanpara,IN,2021-04-02 17:59:00,27.8667,81.5,73.67,7,0,5.91
542,Nguruka,TZ,2021-04-02 17:59:00,-5.1092,31.0419,68.2,88,93,3.33
543,Bennington,US,2021-04-02 17:59:01,42.8781,-73.1968,32.0,50,90,6.91
544,Luderitz,NA,2021-04-02 17:54:41,-26.6481,15.1594,70.27,52,0,17.81
545,Dinar,TR,2021-04-02 17:59:01,38.065,30.1656,44.6,70,40,4.61
546,Codrington,AU,2021-04-02 17:53:30,-38.2667,141.9667,64.89,41,0,10.89
547,Udomlya,RU,2021-04-02 17:59:02,57.8794,34.9925,33.73,89,100,1.9
548,Yinchuan,CN,2021-04-02 17:59:02,38.4681,106.2731,46.0,48,100,10.47
549,Lively,CA,2021-04-02 17:59:03,46.4334,-81.1498,39.0,25,1,12.66
550,Palauig,PH,2021-04-02 17:59:03,15.435,119.9045,79.7,64,7,3.38
551,Mafinga,TZ,2021-04-02 17:59:04,-7.25,35.0667,70.16,76,79,3.15
552,Whitehorse,CA,2021-04-02 17:54:38,60.7161,-135.0538,19.99,73,40,4.61
553,Bang Saphan,TH,2021-04-02 17:59:04,11.2126,99.5117,77.65,88,84,2.91
554,Dandong,CN,2021-04-02 17:59:05,40.1292,124.3947,48.56,90,100,7.47
555,Rio Gallegos,AR,2021-04-02 17:59:05,-51.6226,-69.2181,59.0,38,0,13.8
556,Kondagaon,IN,2021-04-02 17:59:05,19.6,81.6667,72.91,10,0,3.38
557,Teya,RU,2021-04-02 17:55:49,60.3778,92.6267,27.93,91,100,9.51
558,Korla,CN,2021-04-02 17:50:12,41.7597,86.1469,48.56,30,96,19.35
559,Mnogovershinnyy,RU,2021-04-02 17:59:06,53.9353,139.9242,28.2,88,100,4.7
560,Ketchikan,US,2021-04-02 17:54:17,55.3422,-131.6461,37.4,93,90,18.41
561,Okha,RU,2021-04-02 17:59:08,53.5739,142.9478,30.6,89,100,19.19
562,Sfantu Gheorghe,RO,2021-04-02 17:59:09,45.8667,25.7833,48.0,84,47,1.99
